block,timestamp,datetime,sqrtPriceX96,tick,price,liquidity,observationIndex,observationCardinality,observationCardinalityNext,feeProtocol,unlocked,price_change,price_change_pct,liquidity_change,liquidity_change_pct,time_diff_seconds,est_volatility_daily,daily_volume_usd,daily_volume_token0,daily_volume_token1,tvl_usd,fees_usd
21890243,1740086843,2025-02-21 05:27:23,86586420295950858804316426524,1776,1.1943741707103637,9627560785991072616507456,79,180,180,0,True,1.4066145342050973e-05,0.001177713931358564,0,0.0,12048.0,0.0031538367119451614,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21891243,1740099035,2025-02-21 08:50:35,86584837249627732149216020032,1775,1.19433049798781,22077875974422416765567484,80,180,180,0,True,-4.3672722553678156e-05,-0.0036565360859824566,12450315188431344149060028,129.3195178424386,12192.0,0.009733953293434355,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21892243,1740111083,2025-02-21 12:11:23,86584867075334151554749741471,1775,1.194331320805247,22077875974422416765567484,80,180,180,0,True,8.228174370739083e-07,6.889361348974833e-05,0,0.0,12048.0,0.00018449234712871577,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21893243,1740123155,2025-02-21 15:32:35,86584810128401072804001831051,1775,1.1943297497805234,22077875974422416765567484,80,180,180,0,True,-1.5710247236455643e-06,-0.0001315401092040642,0,0.0,12072.0,0.00035190501493243285,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21894243,1740135239,2025-02-21 18:53:59,86587035942352225657238016759,1776,1.194391155239154,9627560785991072616507456,81,180,180,0,True,6.140545863053681e-05,0.0051414158143361175,-12450315188431344149060028,-56.39272184903674,12084.0,0.01374783281093922,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21895243,1740147275,2025-02-21 22:14:35,86584360068364631975677838539,1775,1.1943173337760782,22077875974422416765567484,82,180,180,0,True,-7.382146307577386e-05,-0.00618067730591931,12450315188431344149060028,129.3195178424386,12036.0,0.016559676610459338,26078941.690675497,7861.222974470582,9384.222187192636,12369142.784264239,2607.8941690675497
21896243,1740159335,2025-02-22 01:35:35,86568904248182634624495109153,1772,1.1938909864218346,8820511780297236392329152,159,180,180,0,True,-0.000426347354243628,-0.03569799601715934,-13257364194125180373238332,-60.048186743525754,12060.0,0.09554919975357382,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21897243,1740171395,2025-02-22 04:56:35,86564507321150090965095494787,1771,1.1937697115071277,86930252698423058148733,165,180,180,0,True,-0.00012127491470681484,-0.010157955465455292,-8733581527598813334180419,-99.01445341422702,12060.0,0.027188767554070913,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21898243,1740183455,2025-02-22 08:17:35,86563138953430509358958613779,1770,1.1937319707961251,86930252698423058148733,4,180,180,0,True,-3.774071100259846e-05,-0.0031614733259525424,0,0.0,12060.0,0.008461994510611538,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21899243,1740195527,2025-02-22 11:38:47,86565333627342723803462725730,1771,1.1937925020027635,327266741078360490435080,7,180,180,0,True,6.053120663840339e-05,0.005070753579468417,240336488379937432286347,276.4704817018175,12072.0,0.013565623632965535,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21900243,1740207611,2025-02-22 15:00:11,86564052242052615377644665335,1771,1.1937571599838364,327266741078360490435080,9,180,180,0,True,-3.5342018927186913e-05,-0.002960482568611836,0,0.0,12084.0,0.00791615011559434,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21901243,1740219719,2025-02-22 18:21:59,86562010423574518858391582136,1770,1.1937008454602407,327242709832647068034092,26,180,180,0,True,-5.6314523595668575e-05,-0.004717418708209556,-24031245713422400988,-0.00734301494684068,12108.0,0.012601582590280273,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21902243,1740231827,2025-02-22 21:43:47,86571558260411625291177802669,1772,1.193964191688246,9541393649788428971372957,30,180,180,0,True,0.00026334622800527896,0.022061325415560357,9214150939955781903338865,2815.6932646927194,12108.0,0.058932147318495665,11861404.109225726,3636.5027582847297,4339.383862330456,12909500.114082508,1186.1404109225725
21903243,1740243875,2025-02-23 01:04:35,86571980515585177850525671345,1772,1.193975838903489,9541393649788428971372957,30,180,180,0,True,1.1647215242938103e-05,0.0009755079192508387,0,0.0,12048.0,0.002612342952398887,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21904243,1740255923,2025-02-23 04:25:23,86571976128851718205198510555,1772,1.1939757179023616,9541393649788428971372957,30,180,180,0,True,-1.2100112734003687e-07,-1.0134302839089326e-05,0,0.0,12048.0,2.7138964304362076e-05,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21905243,1740267995,2025-02-23 07:46:35,86572506685249392603538756596,1773,1.1939903525087374,8823743124195961967249773,33,180,180,0,True,1.4634606375851789e-05,0.0012257038528021846,-717650525592467004123184,-7.521443427799253,12072.0,0.0032790860159158694,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21906243,1740280091,2025-02-23 11:08:11,86572331357298865573308003657,1773,1.1939855163389765,8823743124195961967249773,33,180,180,0,True,-4.8361697608800824e-06,-0.0004050426161918836,0,0.0,12096.0,0.0010825219263090025,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21907243,1740292187,2025-02-23 14:29:47,86572534435442442188205591763,1773,1.1939911179588638,8823743124195961967249773,33,180,180,0,True,5.601619887274367e-06,0.00046915308524429777,0,0.0,12096.0,0.0012538643620943653,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21908243,1740304271,2025-02-23 17:51:11,86573302543384803963355434806,1773,1.1940123052357594,8823743124195961967249773,33,180,180,0,True,2.118727689559563e-05,0.0017744920022366188,0,0.0,12084.0,0.004744883559714157,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21909243,1740316343,2025-02-23 21:12:23,86580509679240914018710808661,1774,1.1942111140334022,8827262557546909651480865,34,180,180,0,True,0.00019880879764277992,0.016650481470835834,3519433350947684231092,0.039885945243542914,12072.0,0.04454449647397467,23410711.211220797,6977.400806671823,8347.638016697405,13171665.810521798,2341.0711211220796
21910243,1740328415,2025-02-24 00:33:35,86586512584314946347523181968,1776,1.1943767167654307,14537865107420495219495865,38,180,180,0,True,0.0001656027320284803,0.013867123667034336,5710602549873585568015000,64.69279136816067,12072.0,0.03709826904238906,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21911243,1740340511,2025-02-24 03:55:11,86587103264265625793076210884,1776,1.1943930125317221,14537865107420495219495865,38,180,180,0,True,1.6295766291474223e-05,0.0013643740758448345,0,0.0,12096.0,0.003646443099434068,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21912243,1740352535,2025-02-24 07:15:35,86586757331403390693525068445,1776,1.1943834688710033,14537865107420495219495865,38,180,180,0,True,-9.54366071881374e-06,-0.0007990385592246814,0,0.0,12024.0,0.0021419046073591842,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21913243,1740364583,2025-02-24 10:36:23,86586853179796417032268779528,1776,1.1943861131506377,14537865107420495219495865,38,180,180,0,True,2.644279634367308e-06,0.000221392852738227,0,0.0,12048.0,0.0005928747959384592,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21914243,1740376595,2025-02-24 13:56:35,86584096261570511419954343028,1775,1.1943100560518622,13725865515701160661767390,39,180,180,0,True,-7.605709877545053e-05,-0.006367882038985,-811999591719334557728475,-5.5854115148232415,12012.0,0.017078283526200125,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21915243,1740388763,2025-02-24 17:19:23,86586759013604373873131519723,1776,1.1943835152797875,14537865107420495219495865,40,180,180,0,True,7.345922792523218e-05,0.006150766926309985,811999591719334557728475,5.915835258552401,12168.0,0.016389908956743308,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21916243,1740400835,2025-02-24 20:40:35,86562693755599121736269139426,1770,1.1937196920011446,86930252698423058148733,133,180,180,0,True,-0.0006638232786428944,-0.05557873749516645,-14450934854722072161347132,-99.40204251410992,12072.0,0.14868800525184617,107407358.0100562,33700.61927083071,40238.29225239009,11703059.27663272,10740.73580100562
21917243,1740412907,2025-02-25 00:01:47,86568388226968432811984906620,1772,1.1938767533378967,9060962136140457950056865,137,180,180,0,True,0.00015706133675208456,0.013157304667462413,8974031883442034891908132,10323.255259103631,12072.0,0.03519931314859264,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21918243,1740425003,2025-02-25 03:23:23,86569712882702970041131360473,1772,1.1939132906425591,9060962136140457950056865,137,180,180,0,True,3.6537304662465075e-05,0.0030603916660838205,0,0.0,12096.0,0.008179240774159954,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21919243,1740437051,2025-02-25 06:44:11,86571982926200057413098340909,1772,1.1939759053965033,8820602773202956146950703,144,180,180,0,True,6.261475394420124e-05,0.005244497605894163,-240359362937501803106162,-2.652691395528594,12048.0,0.014044403012281003,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21920243,1740449087,2025-02-25 10:04:47,86569442448888003677214255568,1772,1.1939058313589164,8823833524745484075288874,148,180,180,0,True,-7.007403758696462e-05,-0.00586896580326669,3230751542527928338171,0.03662733291133992,12036.0,0.015724518678052128,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21921243,1740461159,2025-02-25 13:25:59,86568810564804041378778118778,1772,1.193888402406668,8823833524745484075288874,148,180,180,0,True,-1.742895224832175e-05,-0.0014598263774693125,0,0.0,12072.0,0.003905426460952226,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21922243,1740473231,2025-02-25 16:47:11,86573030560799471365507120808,1773,1.1940048029219044,9067562128542082963936803,172,180,180,0,True,0.00011640051523631456,0.009749698129378901,243728603796598888647929,2.762162308627973,12072.0,0.02608305319621696,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21923243,1740485303,2025-02-25 20:08:23,86569441472663312588773002347,1772,1.193905804432086,8823833524745484075288874,175,180,180,0,True,-9.899848981831383e-05,-0.008291297453414764,-243728603796598888647929,-2.687917660132829,12072.0,0.0221814408685546,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21924243,1740497363,2025-02-25 23:29:23,86574820964798998937024519722,1773,1.194054189504909,9067562128542082963936803,4,180,180,0,True,0.0001483850728229985,0.01242854103499245,243728603796598888647929,2.762162308627973,12060.0,0.033266213303042455,44362544.69072661,15445.481477421077,18430.815940027143,11703330.369254094,4436.254469072661
21925243,1740509399,2025-02-26 02:49:59,86573491282819385183598499083,1773,1.1940175114008569,9067562128542082963936803,9,180,180,0,True,-3.667810405216798e-05,-0.0030717286011429546,0,0.0,12036.0,0.008229977032017216,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
21926243,1740521483,2025-02-26 06:11:23,86576186834493948666734216048,1773,1.1940918664016955,9072721395435024623380334,10,180,180,0,True,7.435500083863289e-05,0.0062272956743655615,5159266892941659443531,0.05689805947622645,12084.0,0.016651409434099103,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
21927243,1740533543,2025-02-26 09:32:23,86577372939648821993666383009,1774,1.1941245850572932,9076240828785972307611426,11,180,180,0,True,3.2718655597729907e-05,0.0027400450935425153,3519433350947684231092,0.03879137468850858,12060.0,0.007334000369400205,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
21928243,1740545615,2025-02-26 12:53:35,86578477396230409699095205380,1774,1.1941550518438144,9076240828785972307611426,11,180,180,0,True,3.0466786521188283e-05,0.0025513909438290737,0,0.0,12072.0,0.006825653966835108,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
21929243,1740557675,2025-02-26 16:14:35,86578311203645865455113284561,1774,1.1941504673436036,9076240828785972307611426,11,180,180,0,True,-4.584500210791376e-06,-0.0003839116372461648,0,0.0,12060.0,0.00102757728185422,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
21930243,1740569747,2025-02-26 19:35:47,86579956178474599714209200975,1774,1.1941958451315124,9071081561893030648167895,14,180,180,0,True,4.5377787908806866e-05,0.003800005874448141,-5159266892941659443531,-0.05684365355950738,12072.0,0.010166033250865576,2498325.836874039,842.4033279567058,1006.0080189987154,11635155.189523352,249.83258368740388
